Unnamed: 0,ID,player_name,team,overall_innings,overall_runs,overall_notout,balls,centuries,fifties,thirties,zeros,overall_average,strike_rate,form_innings,form_runs,recent_not_outs,recent_100s,recent_50s,recent_30s,recent_zeros,form_average,total_recent_ball_faced,form_strike_rate,home_innings,home_runs,home_not_out_count,home_100s,home_50s,home_30s,home_zeros,home_average,total_home_ball_faced,home_strike_rate,away_innings,away_runs,away_not_out_count,away_100s,away_50s,away_30s,away_zeros,away_average,total_away_ball_faced,away_strike_rate,overall_Percentage,recent_Percentage,home_Percentage,away_Percentage
428,429,Asad Shafiq,Pakistan,10,192,1,190,0,0,3,0,21.33333333,90.67233611,10,192,1,0,0,3,0,21.33333333,0,0,0,31,1,0,0,0,0,13,0,0,10,192,1,0,0,3,0,21.33333333,0,0,21.1,21.1,0,24.6
429,430,AF Milne,New Zealand,6,21,5,23,0,0,0,0,21,92.06349206,6,21,5,0,0,0,0,21,0,0,2,5,2,0,0,0,0,0,0,0,4,16,3,0,0,0,0,16,0,0,87.4,87.4,0,68
430,431,AJ Finch,Australia,71,2346,12,1588,2,14,20,5,39.76271186,121.844776,10,357,1,0,2,5,1,39.66666667,0,0,27,818,8,0,6,9,2,43.05263158,0,0,44,1528,4,2,8,11,3,38.2,0,0,70.5,24.1,47.9,55.4
431,432,CR Woakes,England,6,91,4,66,0,0,1,0,45.5,136.264245,6,91,4,0,0,1,0,45.5,0,0,2,9,1,0,0,0,0,9,0,0,4,82,3,0,0,1,0,82,0,0,45.8,45.8,32.9,69.8
432,433,A Shahzad,England,1,0,1,3,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,31,1,0,0,0,0,13,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
433,434,TD Paine,Australia,8,82,1,78,0,0,0,1,11.71428571,88.84214744,8,82,1,0,0,0,1,11.71428571,0,0,3,29,1,0,0,0,0,14.5,0,0,5,53,0,0,0,0,1,10.6,0,0,16.7,16.7,24.7,17
434,435,SNJ O'Keefe,Australia,5,32,1,27,0,0,0,0,8,94.16666667,5,32,1,0,0,0,0,8,0,0,1,1,0,0,0,0,0,1,0,0,4,31,1,0,0,0,0,10.33333333,0,0,18.2,18.2,16.5,22.7
435,436,EC Rainsford,Zimbabwe,1,1,1,2,0,0,0,0,0,50,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,36.5,1,0,0,0,0,13,0,0,0,0,0,0
436,437,CB Mpofu,Zimbabwe,10,35,6,43,0,0,0,4,8.75,72.43055556,10,35,6,0,0,0,4,8.75,0,0,5,16,3,0,0,0,1,8,0,0,5,19,3,0,0,0,3,9.5,0,0,36.4,36.4,41.2,42.5
437,438,NV Ojha,India,2,12,0,28,0,0,0,0,6,37.42690058,2,12,0,0,0,0,0,6,0,0,0,31,1,0,0,0,0,13,0,0,2,12,0,0,0,0,0,6,0,0,14.6,14.6,0,17
438,439,V Kohli,India,84,3159,25,2338,0,28,14,3,53.54237288,122.3545355,10,414,3,0,4,2,1,59.14285714,0,0,36,1351,14,0,12,3,2,61.40909091,0,0,48,1808,11,0,16,11,1,48.86486486,0,0,78.9,28.4,52.4,63.6
439,440,AJ McKay,New Zealand,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,1,0,0,0,0,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
440,441,WD Parnell,South Africa,11,114,7,101,0,0,0,0,28.5,128.6544338,10,100,7,0,0,0,0,33.33333333,0,0,6,72,3,0,0,0,0,24,0,0,5,42,4,0,0,0,0,42,0,0,40.1,48.6,32.9,85
441,442,J Theron,South Africa,3,32,3,22,0,0,1,1,0,69.11764706,3,32,3,0,0,1,1,0,0,0,3,32,3,0,0,1,1,0,0,0,0,36.5,1,0,0,0,0,13,0,0,2.9,2.9,3.3,0
442,443,JW Hastings,Australia,6,46,2,38,0,0,0,0,11.5,131.0185185,6,46,2,0,0,0,0,11.5,0,0,2,19,0,0,0,0,0,9.5,0,0,4,27,2,0,0,0,0,13.5,0,0,21.9,21.9,16.5,34
443,444,CJ McKay,Australia,4,19,2,24,0,0,0,1,9.5,62.5,4,19,2,0,0,0,1,9.5,0,0,2,6,1,0,0,0,1,6,0,0,2,13,1,0,0,0,0,13,0,0,29.1,29.1,32.9,34
444,445,J Charles,West Indies,33,724,0,615,0,4,6,4,21.93939394,97.98795511,10,261,0,0,2,2,0,26.1,0,0,7,102,0,0,0,1,1,14.57142857,0,0,26,622,0,0,4,5,3,23.92307692,0,0,34.5,21.7,18.9,36.8
445,446,MC Bascombe,West Indies,1,3,0,9,0,0,0,0,3,33.33333333,1,3,0,0,0,0,0,3,0,0,0,31,1,0,0,0,0,13,0,0,1,3,0,0,0,0,0,3,0,0,14.6,14.6,0,17
446,447,CD Barnwell,West Indies,6,78,2,65,0,0,1,1,19.5,109.8106061,6,78,2,0,0,1,1,19.5,0,0,4,62,2,0,0,1,0,31,0,0,2,16,0,0,0,0,1,8,0,0,24.3,24.3,35.2,17
447,448,AD Russell,West Indies,40,540,14,374,0,0,5,6,20.76923077,118.3284115,10,274,4,0,0,5,0,45.66666667,0,0,10,99,3,0,0,1,3,14.14285714,0,0,30,441,11,0,0,4,3,23.21052632,0,0,34,30,27.1,36.8
448,449,AD Hales,England,59,1644,8,1228,1,8,14,4,32.23529412,115.3225579,10,236,1,0,1,3,0,26.22222222,0,0,21,770,5,0,5,8,1,48.125,0,0,38,874,3,1,3,6,3,24.97142857,0,0,55,22.8,38.9,43.8
449,450,BA Stokes,England,28,442,6,330,0,0,5,1,20.09090909,135.9619145,10,250,1,0,0,3,0,27.77777778,0,0,6,83,3,0,0,1,0,27.66666667,0,0,22,359,3,0,0,4,1,18.89473684,0,0,28.4,19.9,35.5,28.6
450,451,JM Bairstow,England,45,1050,9,771,0,6,8,3,29.16666667,117.9851127,10,279,3,0,2,1,0,39.85714286,0,0,17,343,2,0,2,2,2,22.86666667,0,0,28,707,7,0,4,6,1,33.66666667,0,0,45,26.4,29.2,42.9
451,452,SR Patel,England,13,189,1,179,0,1,0,2,15.75,80.16226458,10,162,0,0,1,0,1,16.2,0,0,4,31,1,0,0,0,1,10.33333333,0,0,9,158,0,0,1,0,1,17.55555556,0,0,20.1,18.4,22,21.2
452,453,JC Buttler,England,70,1723,15,1260,0,12,15,4,31.32727273,120.5036826,10,389,3,0,4,1,1,55.57142857,0,0,20,601,4,0,4,5,1,37.5625,0,0,50,1122,11,0,8,10,3,28.76923077,0,0,68,28,35.9,64
453,454,SG Borthwick,England,1,14,1,16,0,0,0,0,0,87.5,1,14,1,0,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,0,36.5,1,0,0,0,0,13,0,0,0,0,0,0
454,455,JW Dernbach,England,7,24,5,21,0,0,0,1,12,88.7755102,7,24,5,0,0,0,1,12,0,0,1,3,0,0,0,0,0,3,0,0,6,21,5,0,0,0,1,21,0,0,51,51,16.5,102
455,456,MS Wade,Australia,29,526,5,432,0,3,2,0,21.91666667,108.9036205,10,268,0,0,2,1,0,26.8,0,0,8,289,2,0,3,1,0,48.16666667,0,0,21,237,3,0,0,1,0,13.16666667,0,0,31.4,20.4,28.8,23.1
456,457,Rameez Raja (2),Pakistan,2,24,0,29,0,0,0,0,12,67.59259259,2,24,0,0,0,0,0,12,0,0,0,31,1,0,0,0,0,13,0,0,2,24,0,0,0,0,0,12,0,0,14.6,14.6,0,17
457,458,C Zhuwao,Zimbabwe,4,36,0,42,0,0,0,2,9,44.50549451,4,36,0,0,0,0,2,9,0,0,4,36,0,0,0,0,2,9,0,0,0,36.5,1,0,0,0,0,13,0,0,14.6,14.6,16.5,0
458,459,KM Jarvis,Zimbabwe,10,55,3,67,0,0,0,4,7.857142857,46.25,10,55,3,0,0,0,4,7.857142857,0,0,2,0,0,0,0,0,2,0,0,0,8,55,3,0,0,0,2,11,0,0,20.8,20.8,0,27.2
459,460,AM Rahane,India,20,375,2,347,0,1,4,2,20.83333333,95.07040698,10,147,2,0,0,2,1,18.375,0,0,9,183,1,0,0,2,1,22.875,0,0,11,192,1,0,1,2,1,19.2,0,0,26.2,22.5,22,27
460,461,MK Tiwary,India,1,15,0,17,0,0,0,0,15,88.23529412,1,15,0,0,0,0,0,15,0,0,1,15,0,0,0,0,0,15,0,0,0,36.5,1,0,0,0,0,13,0,0,14.6,14.6,16.5,0
461,462,R Ashwin,India,11,123,5,120,0,0,1,0,20.5,119.0076394,10,119,5,0,0,1,0,23.8,0,0,6,75,2,0,0,1,0,18.75,0,0,5,48,3,0,0,0,0,24,0,0,29.5,31.8,27.5,42.5
462,463,BMAJ Mendis,Sri Lanka,15,207,5,186,0,0,2,1,20.7,102.144239,10,116,2,0,0,1,1,14.5,0,0,14,182,5,0,0,2,1,20.22222222,0,0,1,25,0,0,0,0,0,25,0,0,26.4,20.9,31.1,17
463,464,MDK Perera,Sri Lanka,2,1,0,8,0,0,0,1,0.5,12.5,2,1,0,0,0,0,1,0.5,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,14.6,14.6,0,17
464,465,HMRKB Herath,Sri Lanka,5,8,2,12,0,0,0,0,2.666666667,78,5,8,2,0,0,0,0,2.666666667,0,0,1,1,1,0,0,0,0,0,0,0,4,7,1,0,0,0,0,2.333333333,0,0,24.3,24.3,0,22.7
465,466,DP Hyatt,West Indies,5,64,1,55,0,0,0,0,16,116.6714767,5,64,1,0,0,0,0,16,0,0,3,34,1,0,0,0,0,17,0,0,2,30,0,0,0,0,0,15,0,0,18.2,18.2,24.7,17
466,467,NE Bonner,West Indies,2,27,0,38,0,0,0,0,13.5,66.36363636,2,27,0,0,0,0,0,13.5,0,0,1,24,0,0,0,0,0,24,0,0,1,3,0,0,0,0,0,3,0,0,14.6,14.6,16.5,17
467,468,DO Christian,West Indies,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,1,0,0,0,0,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
468,469,D Bishoo,West Indies,4,17,2,30,0,0,0,1,8.5,65,4,17,2,0,0,0,1,8.5,0,0,2,11,1,0,0,0,0,11,0,0,2,6,1,0,0,0,1,6,0,0,29.1,29.1,32.9,34
469,470,PA Patel,India,2,36,0,33,0,0,0,0,18,103.4615385,2,36,0,0,0,0,0,18,0,0,0,31,1,0,0,0,0,13,0,0,2,36,0,0,0,0,0,18,0,0,14.6,14.6,0,17
470,471,S Dhawan,India,63,1673,5,1359,0,11,15,1,28.84482759,105.0683946,10,296,1,0,2,4,0,32.88888889,0,0,27,706,3,0,4,8,0,29.41666667,0,0,36,967,2,0,7,7,1,28.44117647,0,0,59.3,24.6,40.1,46.5
471,472,S Badrinath,India,1,43,0,38,0,0,1,0,43,113.1578947,1,43,0,0,0,1,0,43,0,0,0,31,1,0,0,0,0,13,0,0,1,43,0,0,0,1,0,43,0,0,15.3,15.3,0,17.8
472,473,Yasir Shah,Pakistan,1,11,1,7,0,0,0,0,0,157.1428571,1,11,1,0,0,0,0,0,0,0,0,31,1,0,0,0,0,13,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0
473,474,CR Brathwaite,West Indies,27,310,7,280,0,0,3,3,15.5,109.7110337,10,68,1,0,0,0,2,7.555555556,0,0,8,114,3,0,0,2,2,22.8,0,0,19,196,4,0,0,1,1,13.06666667,0,0,27.8,16.2,31.3,25.1
474,475,Nasir Hossain,Bangladesh,20,308,4,288,0,1,1,1,19.25,96.89795586,10,98,1,0,0,0,1,10.88888889,0,0,13,192,2,0,0,1,1,17.45454545,0,0,7,116,2,0,1,0,0,23.2,0,0,24.3,16.2,21.9,28.2
475,476,MR Marsh,Australia,20,325,5,292,0,0,4,2,21.66666667,115.0655954,10,171,2,0,0,2,1,21.375,0,0,2,13,1,0,0,0,1,13,0,0,18,312,4,0,0,4,1,22.28571429,0,0,27.1,21.9,32.9,30.3
476,477,JL Pattinson,Australia,1,5,1,3,0,0,0,0,0,166.6666667,1,5,1,0,0,0,0,0,0,0,0,31,1,0,0,0,0,13,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0
477,478,F Mutizwa,Zimbabwe,3,38,1,36,0,0,0,1,19,76.47058824,3,38,1,0,0,0,1,19,0,0,2,38,1,0,0,0,0,38,0,0,1,0,0,0,0,0,1,0,0,0,21.9,21.9,32.9,0
478,479,MN Waller,Zimbabwe,30,613,8,458,0,1,6,2,27.86363636,127.8998369,10,182,2,0,0,2,0,22.75,0,0,13,182,4,0,0,1,0,20.22222222,0,0,17,431,4,0,1,5,2,33.15384615,0,0,32.1,21.6,26.3,32.3
479,480,RW Chakabva,Zimbabwe,11,158,1,137,0,0,3,4,15.8,68.82340148,10,158,1,0,0,3,3,17.55555556,0,0,2,13,0,0,0,0,1,6.5,0,0,9,145,1,0,0,3,3,18.125,0,0,22.6,22.1,16.5,25.9
480,481,R Dravid,India,1,31,0,21,0,0,1,0,31,147.6190476,1,31,0,0,0,1,0,31,0,0,0,31,1,0,0,0,0,13,0,0,1,31,0,0,0,1,0,31,0,0,15.6,15.6,0,18.2
481,482,R Vinay Kumar,India,1,2,1,4,0,0,0,0,0,50,1,2,1,0,0,0,0,0,0,0,0,31,1,0,0,0,0,13,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
482,483,MM Patel,India,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,1,0,0,0,0,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
483,484,AR Nurse,West Indies,8,85,6,78,0,0,0,1,42.5,116.8386243,8,85,6,0,0,0,1,42.5,0,0,2,19,2,0,0,0,0,0,0,0,6,66,4,0,0,0,1,33,0,0,58.3,58.3,0,51
484,485,Mohammad Salman,Pakistan,1,5,0,6,0,0,0,0,5,83.33333333,1,5,0,0,0,0,0,5,0,0,0,31,1,0,0,0,0,13,0,0,1,5,0,0,0,0,0,5,0,0,14.6,14.6,0,17
485,486,Junaid Khan,Pakistan,1,3,1,4,0,0,0,0,0,75,1,3,1,0,0,0,0,0,0,0,0,31,1,0,0,0,0,13,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0
486,487,DI Allan,Kenya,7,36,0,75,0,0,0,0,5.142857143,39.20531849,7,36,0,0,0,0,0,5.142857143,0,0,3,11,0,0,0,0,0,3.666666667,0,0,4,25,0,0,0,0,0,6.25,0,0,14.6,14.6,16.5,17
487,488,RR Patel,Kenya,21,488,4,372,0,3,4,0,28.70588235,127.2764704,10,260,2,0,3,1,0,32.5,0,0,3,42,0,0,0,0,0,14,0,0,18,446,4,0,3,4,0,31.85714286,0,0,31.4,26.6,16.5,36.6
488,489,NM Odhiambo,Kenya,7,61,2,96,0,0,0,1,12.2,73.41640391,7,61,2,0,0,0,1,12.2,0,0,2,7,2,0,0,0,0,0,0,0,5,54,0,0,0,0,1,10.8,0,0,20.4,20.4,0,17
489,490,RE Levi,South Africa,13,236,2,171,1,1,0,3,21.45454545,94.71682164,10,95,1,0,1,0,3,10.55555556,0,0,3,24,0,0,0,0,1,8,0,0,10,212,2,1,1,0,2,26.5,0,0,27.5,22.8,16.5,31.6
490,491,KS Williamson,New Zealand,65,1805,11,1462,0,13,11,3,33.42592593,114.6630452,10,300,1,0,4,0,1,33.33333333,0,0,34,1007,7,0,9,4,2,37.2962963,0,0,31,798,4,0,4,7,1,29.55555556,0,0,59.1,24.5,47,40.7
491,492,C de Grandhomme,New Zealand,33,487,7,357,0,3,4,4,18.73076923,114.5314709,10,182,0,0,2,0,2,18.2,0,0,24,313,4,0,2,2,2,15.65,0,0,9,174,3,0,1,2,2,29,0,0,39.7,21.4,36,33
492,493,RD McCann,Ireland,1,1,0,2,0,0,0,0,1,50,1,1,0,0,0,0,0,1,0,0,0,31,1,0,0,0,0,13,0,0,1,1,0,0,0,0,0,1,0,0,14.6,14.6,0,17
493,494,SO Ngoche,Kenya,14,101,5,110,0,0,1,2,11.22222222,68.7670068,10,94,4,0,0,1,1,15.66666667,0,0,2,5,1,0,0,0,0,5,0,0,12,96,4,0,0,1,2,12,0,0,27,27.6,32.9,30.1
494,495,SJ Myburgh,Netherlands,28,620,2,535,0,4,4,5,23.84615385,93.23762,10,189,0,0,0,2,1,18.9,0,0,3,96,1,0,1,0,1,48,0,0,25,524,1,0,3,4,4,21.83333333,0,0,32.6,17.9,26.9,35.1
495,496,MR Swart,Netherlands,22,579,2,513,0,4,2,1,28.95,97.90871372,10,192,1,0,1,0,1,21.33333333,0,0,3,194,1,0,3,0,0,97,0,0,19,385,1,0,1,2,1,21.38888889,0,0,27.9,19.4,28,25.1
496,497,TLW Cooper,Netherlands,16,344,3,281,0,1,3,2,26.46153846,105.8349702,10,256,3,0,1,3,1,36.57142857,0,0,2,1,0,0,0,0,1,0.5,0,0,14,343,3,0,1,3,1,31.18181818,0,0,25.2,26.9,16.5,29.1
497,498,W Barresi,Netherlands,37,769,8,683,0,4,5,3,26.51724138,101.5030705,10,203,2,0,1,2,0,25.375,0,0,8,109,1,0,1,0,1,15.57142857,0,0,29,660,7,0,3,5,2,30,0,0,38.1,24.4,24,40
498,499,R Gunasekera,Canada,8,202,0,196,0,1,1,0,25.25,114.9731332,8,202,0,0,1,1,0,25.25,0,0,0,31,1,0,0,0,0,13,0,0,8,202,0,0,1,1,0,25.25,0,0,18.3,18.3,0,21.3
499,500,Raza-ur-Rehman,Canada,4,25,1,29,0,0,0,0,8.333333333,86.05769231,4,25,1,0,0,0,0,8.333333333,0,0,0,31,1,0,0,0,0,13,0,0,4,25,1,0,0,0,0,8.333333333,0,0,19.4,19.4,0,22.7
500,501,NR Kumar,Canada,16,434,2,349,0,3,3,1,31,107.7456586,10,337,2,0,3,2,1,42.125,0,0,0,31,1,0,0,0,0,13,0,0,16,434,2,0,3,3,1,31,0,0,27,25.6,0,31.5
501,502,AS Hansra,Canada,8,82,2,86,0,0,1,0,13.66666667,81.25789141,8,82,2,0,0,1,0,13.66666667,0,0,0,31,1,0,0,0,0,13,0,0,8,82,2,0,0,1,0,13.66666667,0,0,22.5,22.5,0,26.2
502,503,RA Bhatti,Canada,4,25,1,40,0,0,0,1,8.333333333,61,4,25,1,0,0,0,1,8.333333333,0,0,0,31,1,0,0,0,0,13,0,0,4,25,1,0,0,0,1,8.333333333,0,0,19.4,19.4,0,22.7
503,504,Junaid Siddiqui,Canada,6,49,3,43,0,0,0,0,16.33333333,98.21937322,6,49,3,0,0,0,0,16.33333333,0,0,0,31,1,0,0,0,0,13,0,0,6,49,3,0,0,0,0,16.33333333,0,0,29.1,29.1,0,34
504,505,H Osinde,Canada,4,28,1,27,0,0,0,0,9.333333333,93.33333333,4,28,1,0,0,0,0,9.333333333,0,0,0,31,1,0,0,0,0,13,0,0,4,28,1,0,0,0,0,9.333333333,0,0,19.4,19.4,0,22.7
505,506,Zahid Hussain,Canada,2,3,2,8,0,0,0,0,0,64.28571429,2,3,2,0,0,0,0,0,0,0,0,31,1,0,0,0,0,13,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0
506,507,GJ Bailey,Australia,26,473,9,349,0,2,3,1,27.82352941,114.2612912,10,175,5,0,1,1,0,35,0,0,7,194,4,0,1,2,0,64.66666667,0,0,19,279,5,0,1,1,1,19.92857143,0,0,34.3,34.5,43.5,30.5
507,508,KO Meth,Zimbabwe,1,6,1,6,0,0,0,0,0,100,1,6,1,0,0,0,0,0,0,0,0,31,1,0,0,0,0,13,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0
508,509,DAJ Bracewell,New Zealand,10,121,5,89,0,0,1,2,24.2,142.7753666,10,121,5,0,0,1,2,24.2,0,0,3,44,0,0,0,1,2,14.66666667,0,0,7,77,5,0,0,0,0,38.5,0,0,31.7,31.7,18.9,59.5
509,510,XJ Doherty,Australia,4,18,3,17,0,0,0,0,18,125.8928571,4,18,3,0,0,0,0,18,0,0,1,1,0,0,0,0,0,1,0,0,3,17,3,0,0,0,0,0,0,0,58.3,58.3,16.5,0
510,511,E Otieno,Kenya,7,23,3,38,0,0,0,1,5.75,60.77922078,7,23,3,0,0,0,1,5.75,0,0,1,2,0,0,0,0,0,2,0,0,6,21,3,0,0,0,1,7,0,0,25.5,25.5,16.5,34
511,512,JO Ngoche,Kenya,2,3,1,16,0,0,0,0,3,32.14285714,2,3,1,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,29.1,29.1,0,17
512,513,Awais Zia,Pakistan,5,70,0,86,0,0,0,0,14,78.30762341,5,70,0,0,0,0,0,14,0,0,0,31,1,0,0,0,0,13,0,0,5,70,0,0,0,0,0,14,0,0,14.6,14.6,0,17
513,514,Hammad Azam,Pakistan,4,34,1,34,0,0,0,0,11.33333333,89.16666667,4,34,1,0,0,0,0,11.33333333,0,0,0,31,1,0,0,0,0,13,0,0,4,34,1,0,0,0,0,11.33333333,0,0,19.4,19.4,0,22.7
514,515,AM Ellis,New Zealand,5,25,2,21,0,0,0,0,8.333333333,114.6666667,5,25,2,0,0,0,0,8.333333333,0,0,2,6,1,0,0,0,0,6,0,0,3,19,1,0,0,0,0,9.5,0,0,24.3,24.3,32.9,25.5
515,516,Aizaz Cheema,Pakistan,1,0,1,3,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,31,1,0,0,0,0,13,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
516,517,GE Mathurin,West Indies,2,4,2,5,0,0,0,0,0,87.5,2,4,2,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,36.5,1,0,0,0,0,13,0,0,0,0,0,0
517,518,SP Narine,West Indies,20,155,6,149,0,0,1,1,11.07142857,102.6970873,10,69,1,0,0,1,0,7.666666667,0,0,9,70,3,0,0,0,0,11.66666667,0,0,11,85,3,0,0,1,1,10.625,0,0,24.8,20.7,24.7,28.1
518,519,Shabir Noori,Afghanistan,1,15,0,18,0,0,0,0,15,83.33333333,1,15,0,0,0,0,0,15,0,0,0,31,1,0,0,0,0,13,0,0,1,15,0,0,0,0,0,15,0,0,14.6,14.6,0,17
519,520,Gulbadin Naib,Afghanistan,37,477,11,414,0,1,3,3,18.34615385,104.5885865,10,72,5,0,0,0,1,14.4,0,0,0,31,1,0,0,0,0,13,0,0,37,477,11,0,1,3,3,18.34615385,0,0,32.8,29.1,0,38.3
520,521,TG Gordon,Canada,3,32,0,37,0,0,0,0,10.66666667,94.76495726,3,32,0,0,0,0,0,10.66666667,0,0,0,31,1,0,0,0,0,13,0,0,3,32,0,0,0,0,0,10.66666667,0,0,14.6,14.6,0,17
521,522,F Behardien,South Africa,30,518,14,416,0,1,7,1,32.375,123.3068646,10,222,6,0,1,3,0,55.5,0,0,16,286,9,0,0,4,1,40.85714286,0,0,14,232,5,0,1,3,0,25.77777778,0,0,43.6,43.5,45.6,37.4
522,523,Javed Ahmadi,Afghanistan,2,6,0,7,0,0,0,1,3,60,2,6,0,0,0,0,1,3,0,0,0,31,1,0,0,0,0,13,0,0,2,6,0,0,0,0,1,3,0,0,14.6,14.6,0,17
523,524,Aftab Alam,Afghanistan,5,2,3,9,0,0,0,3,1,13.33333333,5,2,3,0,0,0,3,1,0,0,0,31,1,0,0,0,0,13,0,0,5,2,3,0,0,0,3,1,0,0,36.4,36.4,0,42.5
524,525,AD Poynter,Ireland,10,194,3,154,0,1,2,1,27.71428571,101.2007104,10,194,3,0,1,2,1,27.71428571,0,0,1,36,0,0,0,1,0,36,0,0,9,158,3,0,1,1,1,26.33333333,0,0,27.3,27.3,17.5,31.7
525,526,TWM Latham,New Zealand,10,163,1,161,0,0,1,0,18.11111111,95.28680756,10,163,1,0,0,1,0,18.11111111,0,0,0,31,1,0,0,0,0,13,0,0,10,163,1,0,0,1,0,18.11111111,0,0,18.1,18.1,0,21.1
526,527,TGJ Gruijters,Netherlands,4,40,2,41,0,0,0,0,20,92.60416667,4,40,2,0,0,0,0,20,0,0,2,24,1,0,0,0,0,24,0,0,2,16,1,0,0,0,0,16,0,0,29.1,29.1,32.9,34
527,528,HDRL Thirimanne,Sri Lanka,20,291,3,269,0,0,3,1,17.11764706,98.77008939,10,166,2,0,0,2,1,20.75,0,0,10,123,1,0,0,1,0,13.66666667,0,0,10,168,2,0,0,2,1,21,0,0,23.6,22,21.2,25.6
528,529,KS Lokuarachchi,Sri Lanka,2,11,0,13,0,0,0,1,5.5,55,2,11,0,0,0,0,1,5.5,0,0,2,11,0,0,0,0,1,5.5,0,0,0,36.5,1,0,0,0,0,13,0,0,14.6,14.6,16.5,0
529,530,SMSM Senanayake,Sri Lanka,11,56,5,69,0,0,0,2,9.333333333,73.17614649,10,55,5,0,0,0,2,11,0,0,6,18,3,0,0,0,1,6,0,0,5,38,2,0,0,0,1,12.66666667,0,0,26.7,29.1,32.9,28.3
530,531,PL Mommsen,Scotland,13,324,2,264,0,2,3,1,29.45454545,105.226094,10,298,2,0,2,3,0,37.25,0,0,0,31,1,0,0,0,0,13,0,0,13,324,2,0,2,3,1,29.45454545,0,0,26,25.5,0,30.3
531,532,R Flannigan,Scotland,2,33,1,28,0,0,0,0,33,119.2307692,2,33,1,0,0,0,0,33,0,0,0,31,1,0,0,0,0,13,0,0,2,33,1,0,0,0,0,33,0,0,29.1,29.1,0,34
532,533,CD Wallace,Scotland,9,77,4,69,0,0,0,2,15.4,80.6042885,9,77,4,0,0,0,2,15.4,0,0,0,31,1,0,0,0,0,13,0,0,9,77,4,0,0,0,2,15.4,0,0,26.2,26.2,0,30.6
533,534,PA Desai,Canada,1,4,1,7,0,0,0,0,0,57.14285714,1,4,1,0,0,0,0,0,0,0,0,31,1,0,0,0,0,13,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0
534,535,Ziaur Rahman,Bangladesh,9,94,3,77,0,0,1,2,15.66666667,104.5877325,9,94,3,0,0,1,2,15.66666667,0,0,4,15,0,0,0,0,2,3.75,0,0,5,79,3,0,0,1,0,39.5,0,0,24.8,24.8,16.5,44.8
535,536,MC Sorensen,Ireland,9,69,5,67,0,0,0,1,17.25,91.94953195,9,69,5,0,0,0,1,17.25,0,0,1,12,1,0,0,0,0,0,0,0,8,57,4,0,0,0,1,14.25,0,0,32.8,32.8,0,34
536,537,Shakeel Ansar,Pakistan,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,1,0,0,0,0,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
537,538,F du Plessis,South Africa,50,1528,8,1168,1,10,8,0,36.38095238,121.2172724,10,303,1,0,3,0,0,33.66666667,0,0,24,793,5,1,5,4,0,41.73684211,0,0,26,735,3,0,5,4,0,31.95652174,0,0,50,22.4,40,37.3
538,539,EMDY Munaweera,Sri Lanka,13,215,1,172,0,1,2,1,17.91666667,108.119824,10,181,0,0,1,2,1,18.1,0,0,7,104,1,0,1,0,0,17.33333333,0,0,6,111,0,0,0,2,1,18.5,0,0,23.3,21.5,24,20.9
539,540,BV Vitori,Zimbabwe,2,8,2,7,0,0,0,0,0,104.1666667,2,8,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0
540,541,GJ Maxwell,Australia,65,1780,9,1170,3,9,9,2,31.78571429,126.0887761,10,203,0,0,2,0,0,20.3,0,0,18,463,3,1,2,3,1,30.86666667,0,0,47,1317,6,2,7,6,1,32.12195122,0,0,61.4,20.7,34.9,55.9
541,542,PJ Cummins,Australia,9,48,3,44,0,0,0,1,8,111.8783069,9,48,3,0,0,0,1,8,0,0,2,6,0,0,0,0,0,3,0,0,7,42,3,0,0,0,1,10.5,0,0,21.9,21.9,16.5,29.7
