,ID,player_name,team,overall_innings,overall_runs,overall_notout,balls,centuries,thirties,fifties,zeros,overall_average,strike_rate,home_innings,away_innings,home_runs,home_not_out_count,home_average,total_home_ball_faced,home_strike_rate,home_zeros,home_30s,home_50s,home_100s,form_innings,form_runs,recent_zeros,recent_30s,recent_50s,recent_100s,recent_not_outs,form_average,total_recent_ball_faced,form_strike_rate,away_runs,away_not_out_count,away_average,total_away_ball_faced,away_strike_rate,away_zeros,away_30s,away_50s,away_100s
907,908,Rizwan Mahmood,Denmark,4,76,0,63,0,1,0,0,19,113.112782,0,4,,,,,,,,,,4,76,0,1,0,0,0,19,0,0,76,0,19,0,0,0,1,0,0
908,909,J Jojo,Denmark,5,36,3,27,0,0,0,0,18,164.5,0,5,,,,,,,,,,5,36,0,0,0,0,3,18,0,0,36,3,18,0,0,0,0,0,0
909,910,Delawar Khan,Denmark,6,41,1,31,0,0,0,2,8.2,88.75,0,6,,,,,,,,,,6,41,2,0,0,0,1,8.2,0,0,41,1,8.2,0,0,2,0,0,0
910,911,ND Laegsgaard,Denmark,6,101,1,95,0,1,0,0,20.2,91,0,6,,,,,,,,,,6,101,0,1,0,0,1,20.2,0,0,101,1,20.2,0,0,0,1,0,0
911,912,CAJ Meschede,Germany,4,174,1,114,0,2,1,0,58,151.4534884,0,4,,,,,,,,,,4,174,0,2,1,0,1,58,0,0,174,1,58,0,0,0,2,1,0
912,913,R Pillai,Germany,3,24,1,32,0,0,0,1,12,75.84541063,0,3,,,,,,,,,,3,24,1,0,0,0,1,12,0,0,24,1,12,0,0,1,0,0,0
913,914,A Sarma,Germany,1,28,0,36,0,0,0,0,28,77.77777778,0,1,,,,,,,,,,1,28,0,0,0,0,0,28,0,0,28,0,28,0,0,0,0,0,0
914,915,Amir Mangal,Germany,6,56,2,39,0,0,0,0,14,154.3269231,0,6,,,,,,,,,,6,56,0,0,0,0,2,14,0,0,56,2,14,0,0,0,0,0,0
915,916,MJ Richardson,Germany,5,117,3,103,0,2,0,0,58.5,114.245098,0,5,,,,,,,,,,5,117,0,2,0,0,3,58.5,0,0,117,3,58.5,0,0,0,2,0,0
916,917,Zishan Shah,Denmark,5,88,1,87,0,0,1,0,22,93.33333333,0,5,,,,,,,,,,5,88,0,0,1,0,1,22,0,0,88,1,22,0,0,0,0,1,0
917,918,Abdul Hashim,Denmark,3,34,1,40,0,0,0,1,17,53.05555556,0,3,,,,,,,,,,3,34,1,0,0,0,1,17,0,0,34,1,17,0,0,1,0,0,0
918,919,Umar Adam,Maldives,6,126,1,108,0,1,1,0,25.2,97.65197604,0,6,,,,,,,,,,6,126,0,1,1,0,1,25.2,0,0,126,1,25.2,0,0,0,1,1,0
919,920,Ahmed Hassan,Maldives,5,63,0,101,0,0,0,0,12.6,59.84693085,0,5,,,,,,,,,,5,63,0,0,0,0,0,12.6,0,0,63,0,12.6,0,0,0,0,0,0
920,921,Mohamed Rishwan,Maldives,6,130,0,129,0,1,1,0,21.66666667,85.86812294,0,6,,,,,,,,,,6,130,0,1,1,0,0,21.66666667,0,0,130,0,21.66666667,0,0,0,1,1,0
921,922,MNR Cooray,Maldives,3,99,1,80,0,1,1,0,49.5,101.8693694,0,3,,,,,,,,,,3,99,0,1,1,0,1,49.5,0,0,99,1,49.5,0,0,0,1,1,0
922,923,Shafraz Jaleel,Maldives,2,0,0,2,0,0,0,2,0,0,0,2,,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
923,924,Hassan Rasheed,Maldives,3,49,0,50,0,1,0,0,16.33333333,91.48148148,0,3,,,,,,,,,,3,49,0,1,0,0,0,16.33333333,0,0,49,0,16.33333333,0,0,0,1,0,0
924,925,WJ Malinda,Maldives,2,11,1,9,0,0,0,0,11,112.5,0,2,,,,,,,,,,2,11,0,0,0,0,1,11,0,0,11,1,11,0,0,0,0,0,0
925,926,Ameel Mauroof,Maldives,3,18,1,34,0,0,0,0,9,54.56349206,0,3,,,,,,,,,,3,18,0,0,0,0,1,9,0,0,18,1,9,0,0,0,0,0,0
926,927,DF Jacobs,Thailand,8,101,0,162,0,0,0,1,12.625,56.78475422,4,4,43,0,10.75,0,0,1,0,0,0,8,101,1,0,0,0,0,12.625,0,0,58,0,14.5,0,0,0,0,0,0
927,928,Md Shafiqul Haque,Thailand,4,88,1,66,0,2,0,0,29.33333333,129.4604701,0,4,,,,,,,,,,4,88,0,2,0,0,1,29.33333333,0,0,88,1,29.33333333,0,0,0,2,0,0
928,929,HJ Jordaan,Thailand,8,166,1,214,0,3,0,0,23.71428571,72.44387381,4,4,72,0,18,0,0,0,1,0,0,8,166,0,3,0,0,1,23.71428571,0,0,94,1,31.33333333,0,0,0,2,0,0
929,930,N Pathan,Thailand,8,149,2,132,0,2,1,1,24.83333333,88.34077381,4,4,15,0,3.75,0,0,1,0,0,0,8,149,1,2,1,0,2,24.83333333,0,0,134,2,67,0,0,0,2,1,0
930,931,Z Hoque,Thailand,7,95,1,100,0,0,0,0,15.83333333,100.8056758,4,3,49,1,16.33333333,0,0,0,0,0,0,7,95,0,0,0,0,1,15.83333333,0,0,46,0,15.33333333,0,0,0,0,0,0
931,932,Anowarul Islam,Thailand,4,15,0,21,0,0,0,1,3.75,58.33333333,0,4,,,,,,,,,,4,15,1,0,0,0,0,3.75,0,0,15,0,3.75,0,0,1,0,0,0
932,933,S Hongsi,Thailand,3,27,3,16,0,0,0,0,0,170,0,3,,,,,,,,,,3,27,0,0,0,0,3,0,0,0,27,3,0,0,0,0,0,0,0
933,934,BBJL Perera,Italy,4,136,0,94,0,1,1,0,34,125.6407563,0,4,,,,,,,,,,4,136,0,1,1,0,0,34,0,0,136,0,34,0,0,0,1,1,0
934,935,Manpreet Singh,Italy,17,352,2,332,0,4,0,0,23.46666667,96.66117158,6,11,167,1,33.4,0,0,0,3,0,0,10,195,0,2,0,0,1,21.66666667,0,0,185,1,18.5,0,0,0,1,0,0
935,936,NA Maiolo,Italy,4,34,0,41,0,0,0,0,8.5,57.91666667,0,4,,,,,,,,,,4,34,0,0,0,0,0,8.5,0,0,34,0,8.5,0,0,0,0,0,0
936,937,GP Meade,Italy,4,52,0,61,0,0,0,0,13,100.0234962,0,4,,,,,,,,,,4,52,0,0,0,0,0,13,0,0,52,0,13,0,0,0,0,0,0
937,938,MJ Ross,Italy,4,55,2,41,0,1,0,0,27.5,118.9880952,0,4,,,,,,,,,,4,55,0,1,0,0,2,27.5,0,0,55,2,27.5,0,0,0,1,0,0
938,939,Anam Mollik,Italy,1,9,0,10,0,0,0,0,9,90,0,1,,,,,,,,,,1,9,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0
939,940,Rakibul Hasan,Italy,4,14,1,17,0,0,0,1,4.666666667,80.95238095,0,4,,,,,,,,,,4,14,1,0,0,0,1,4.666666667,0,0,14,1,4.666666667,0,0,1,0,0,0
940,941,GRD Munasinghe,Italy,3,1,0,10,0,0,0,2,0.333333333,8.333333333,0,3,,,,,,,,,,3,1,2,0,0,0,0,0.333333333,0,0,1,0,0.333333333,0,0,2,0,0,0
941,942,Baljit Singh,Italy,3,4,0,16,0,0,0,1,1.333333333,18.33333333,0,3,,,,,,,,,,3,4,1,0,0,0,0,1.333333333,0,0,4,0,1.333333333,0,0,1,0,0,0
942,943,Charanjeet Singh,Italy,1,8,1,9,0,0,0,0,0,88.88888889,0,1,,,,,,,,,,1,8,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0
943,944,S Arachchige,Italy,1,0,0,2,0,0,0,1,0,0,0,1,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
944,945,AS Wright,Guernsey,3,46,0,48,0,1,0,1,15.33333333,48.73873874,3,0,46,0,15.33333333,0,0,1,1,0,0,3,46,1,1,0,0,0,15.33333333,0,0,,,,,,,,,
945,946,J Butler,Guernsey,5,112,1,121,0,2,0,0,28,94.0793904,5,0,112,1,28,0,0,0,2,0,0,5,112,0,2,0,0,1,28,0,0,,,,,,,,,
946,947,MWR Stokes,Guernsey,3,33,0,48,0,0,0,0,11,63.68983957,3,0,33,0,11,0,0,0,0,0,0,3,33,0,0,0,0,0,11,0,0,,,,,,,,,
947,948,LJ Barker,Guernsey,4,39,0,45,0,0,0,1,9.75,58.19746377,4,0,39,0,9.75,0,0,1,0,0,0,4,39,1,0,0,0,0,9.75,0,0,,,,,,,,,
948,949,LB Ferbrache,Guernsey,5,88,1,89,0,0,1,1,22,69.11716303,5,0,88,1,22,0,0,1,0,1,0,5,88,1,0,1,0,1,22,0,0,,,,,,,,,
949,950,DR Hooper,Guernsey,4,40,2,55,0,0,0,1,20,59.56439394,4,0,40,2,20,0,0,1,0,0,0,4,40,1,0,0,0,2,20,0,0,,,,,,,,,
950,951,TCR Kimber,Guernsey,3,5,0,13,0,0,0,0,1.666666667,41.11111111,3,0,5,0,1.666666667,0,0,0,0,0,0,3,5,0,0,0,0,0,1.666666667,0,0,,,,,,,,,
951,952,LC Le Tissier,Guernsey,5,30,4,29,0,0,0,0,30,105.047619,5,0,30,4,30,0,0,0,0,0,0,5,30,0,0,0,0,4,30,0,0,,,,,,,,,
952,953,ACF Stokes,Guernsey,3,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,,,,,,,,,
953,954,P Sarraf,Nepal,10,85,2,100,0,0,0,3,10.625,70.10017825,2,8,10,1,10,0,0,1,0,0,0,10,85,3,0,0,0,2,10.625,0,0,75,1,10.71428571,0,0,2,0,0,0
954,955,RK Paudel,Nepal,10,80,2,91,0,0,0,0,10,91.66441047,3,7,31,1,15.5,0,0,0,0,0,0,10,80,0,0,0,0,2,10,0,0,49,1,8.166666667,0,0,0,0,0,0
955,956,Virandeep Singh,Malaysia,20,561,2,536,0,8,2,1,31.16666667,95.6997313,13,7,381,1,31.75,0,0,1,5,2,0,10,316,0,6,1,0,1,35.11111111,0,0,180,1,30,0,0,0,3,0,0
956,957,Syed Aziz,Malaysia,20,533,2,427,0,3,4,2,29.61111111,110.319817,14,6,411,2,34.25,0,0,1,0,4,0,10,294,0,1,2,0,1,32.66666667,0,0,122,0,20.33333333,0,0,1,3,0,0
957,958,Ahmed Faiz Mohammad Noor,Malaysia,15,363,1,321,0,3,1,0,25.92857143,110.1700703,9,6,267,1,33.375,0,0,0,3,1,0,10,258,0,2,1,0,0,25.8,0,0,96,0,16,0,0,0,0,0,0
958,959,Shafiq Sharif,Malaysia,9,172,0,141,0,4,0,2,19.11111111,87.01915186,5,4,86,0,17.2,0,0,1,2,0,0,9,172,2,4,0,0,0,19.11111111,0,0,86,0,21.5,0,0,1,2,0,0
959,960,Anwar Arudin,Malaysia,15,137,1,156,0,1,0,4,9.785714286,65.1330768,9,6,106,1,13.25,0,0,1,1,0,0,10,71,4,0,0,0,1,7.888888889,0,0,31,0,5.166666667,0,0,3,0,0,0
960,961,Aminuddin Ramly,Malaysia,15,168,4,121,0,1,0,1,15.27272727,133.8333333,8,7,68,3,13.6,0,0,1,0,0,0,10,96,0,0,0,0,2,12,0,0,100,1,16.66666667,0,0,0,1,0,0
961,962,M Syahadat Ramli,Malaysia,8,110,2,92,0,1,0,0,18.33333333,108.9025298,4,4,77,2,38.5,0,0,0,1,0,0,8,110,0,1,0,0,2,18.33333333,0,0,33,0,8.25,0,0,0,0,0,0
962,963,S Muniandy,Malaysia,18,197,5,143,0,0,0,2,15.15384615,135.8491663,12,6,160,3,17.77777778,0,0,1,0,0,0,10,151,0,0,0,0,3,21.57142857,0,0,37,2,9.25,0,0,1,0,0,0
963,964,Fitri Sham,Malaysia,12,52,4,71,0,0,0,1,6.5,70.61995266,6,6,39,2,9.75,0,0,1,0,0,0,10,40,0,0,0,0,3,5.714285714,0,0,13,2,3.25,0,0,0,0,0,0
964,965,Raza Iqbal,Norway,4,48,0,55,0,0,0,0,12,86.06601732,0,4,,,,,,,,,,4,48,0,0,0,0,0,12,0,0,48,0,12,0,0,0,0,0,0
965,966,P Agnihotri,Norway,2,25,0,36,0,0,0,0,12.5,68.51851852,0,2,,,,,,,,,,2,25,0,0,0,0,0,12.5,0,0,25,0,12.5,0,0,0,0,0,0
966,967,Walid Ghauri,Norway,3,49,0,45,0,1,0,0,16.33333333,91.1976912,0,3,,,,,,,,,,3,49,0,1,0,0,0,16.33333333,0,0,49,0,16.33333333,0,0,0,1,0,0
967,968,E Ul Haq,Norway,4,16,0,27,0,0,0,0,4,79.8245614,0,4,,,,,,,,,,4,16,0,0,0,0,0,4,0,0,16,0,4,0,0,0,0,0,0
968,969,Nazakat Ali,Norway,2,35,0,31,0,0,0,0,17.5,111.4583333,0,2,,,,,,,,,,2,35,0,0,0,0,0,17.5,0,0,35,0,17.5,0,0,0,0,0,0
969,970,Javed Maroofkhail,Norway,1,3,0,8,0,0,0,0,3,37.5,0,1,,,,,,,,,,1,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0
970,971,Tafseer Ali,Norway,4,31,2,54,0,0,0,0,15.5,61.69181034,0,4,,,,,,,,,,4,31,0,0,0,0,2,15.5,0,0,31,2,15.5,0,0,0,0,0,0
971,972,Khizer Ahmed,Norway,4,32,2,47,0,0,0,1,16,44.12698413,0,4,,,,,,,,,,4,32,1,0,0,0,2,16,0,0,32,2,16,0,0,1,0,0,0
972,973,OE Newey,Guernsey,2,38,1,46,0,0,0,0,38,82.0662768,2,0,38,1,38,0,0,0,0,0,0,2,38,0,0,0,0,1,38,0,0,,,,,,,,,
973,974,NJ Ferraby,Jersey,9,122,0,111,0,1,0,2,13.55555556,79.97715248,0,9,,,,,,,,,,9,122,2,1,0,0,0,13.55555556,0,0,122,0,13.55555556,0,0,2,1,0,0
974,975,C Bisson,Jersey,8,100,1,72,0,1,0,2,14.28571429,99.86721612,0,8,,,,,,,,,,8,100,2,1,0,0,1,14.28571429,0,0,100,1,14.28571429,0,0,2,1,0,0
975,976,BDH Stevens,Jersey,10,190,1,193,0,2,0,1,21.11111111,88.31024983,0,10,,,,,,,,,,10,190,1,2,0,0,1,21.11111111,0,0,190,1,21.11111111,0,0,1,2,0,0
976,977,JW Jenner,Jersey,10,327,1,256,0,2,3,1,36.33333333,110.3093795,0,10,,,,,,,,,,10,327,1,2,3,0,1,36.33333333,0,0,327,1,36.33333333,0,0,1,2,3,0
977,978,DG Blampied,Jersey,9,119,4,130,0,0,0,0,23.8,91.41244314,0,9,,,,,,,,,,9,119,0,0,0,0,4,23.8,0,0,119,4,23.8,0,0,0,0,0,0
978,979,B Ward,Jersey,10,183,3,151,0,1,1,1,26.14285714,102.1255981,0,10,,,,,,,,,,10,183,1,1,1,0,3,26.14285714,0,0,183,3,26.14285714,0,0,1,1,1,0
979,980,AW Hawkins-Kay,Jersey,8,63,2,84,0,0,0,1,10.5,64.59077381,0,8,,,,,,,,,,8,63,1,0,0,0,2,10.5,0,0,63,2,10.5,0,0,1,0,0,0
980,981,Ansar Iqbal,Norway,3,24,0,40,0,0,0,0,8,54.6031746,0,3,,,,,,,,,,3,24,0,0,0,0,0,8,0,0,24,0,8,0,0,0,0,0,0
981,982,Hayatullah Niazi,Norway,3,43,0,43,0,0,0,0,14.33333333,92.8030303,0,3,,,,,,,,,,3,43,0,0,0,0,0,14.33333333,0,0,43,0,14.33333333,0,0,0,0,0,0
982,983,Abdullah Sheikh,Norway,2,13,0,19,0,0,0,0,6.5,82.35294118,0,2,,,,,,,,,,2,13,0,0,0,0,0,6.5,0,0,13,0,6.5,0,0,0,0,0,0
983,984,S Waqas Ahmed,Norway,3,9,1,20,0,0,0,1,4.5,29.004329,0,3,,,,,,,,,,3,9,1,0,0,0,1,4.5,0,0,9,1,4.5,0,0,1,0,0,0
984,985,P Bhart,Norway,3,3,2,19,0,0,0,1,3,25,0,3,,,,,,,,,,3,3,1,0,0,0,2,3,0,0,3,2,3,0,0,1,0,0,0
985,986,Junaid Sheikh,Norway,3,19,0,20,0,0,0,0,6.333333333,91.66666667,0,3,,,,,,,,,,3,19,0,0,0,0,0,6.333333333,0,0,19,0,6.333333333,0,0,0,0,0,0
986,987,Omar Hayat,Denmark,2,6,0,4,0,0,0,0,3,133.3333333,0,2,,,,,,,,,,2,6,0,0,0,0,0,3,0,0,6,0,3,0,0,0,0,0,0
987,988,Bashir Shah,Denmark,2,2,2,2,0,0,0,0,0,100,0,2,,,,,,,,,,2,2,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0
988,989,Jaspreet Singh,Italy,2,19,0,23,0,0,0,0,9.5,82.1969697,0,2,,,,,,,,,,2,19,0,0,0,0,0,9.5,0,0,19,0,9.5,0,0,0,0,0,0
989,990,Rehman Abdul,Italy,3,47,1,53,0,0,0,0,23.5,81.40873016,0,3,,,,,,,,,,3,47,0,0,0,0,1,23.5,0,0,47,1,23.5,0,0,0,0,0,0
990,991,Simranjit Singh,Italy,1,8,0,9,0,0,0,0,8,88.88888889,0,1,,,,,,,,,,1,8,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0
991,992,Abdul-Shakoor Rahimzei,Germany,5,94,2,77,0,0,1,0,31.33333333,101.7297596,0,5,,,,,,,,,,5,94,0,0,1,0,2,31.33333333,0,0,94,2,31.33333333,0,0,0,0,1,0
992,993,H Singh,Germany,5,58,2,61,0,0,0,0,19.33333333,93.31002331,0,5,,,,,,,,,,5,58,0,0,0,0,2,19.33333333,0,0,58,2,19.33333333,0,0,0,0,0,0
993,994,Asad Mohammad,Germany,1,5,0,5,0,0,0,0,5,100,0,1,,,,,,,,,,1,5,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0
994,995,Sahir Naqash,Germany,3,61,1,35,0,1,0,0,30.5,171.9124013,0,3,,,,,,,,,,3,61,0,1,0,0,1,30.5,0,0,61,1,30.5,0,0,0,1,0,0
995,996,J Sumerauer,Jersey,2,8,1,10,0,0,0,0,8,80,0,2,,,,,,,,,,2,8,0,0,0,0,1,8,0,0,8,1,8,0,0,0,0,0,0
996,997,NCK Liyanage,Malaysia,2,8,1,8,0,0,0,1,8,57.14285714,1,1,0,1,0,0,0,1,0,0,0,2,8,1,0,0,0,1,8,0,0,8,0,8,0,0,0,0,0,0
997,998,Anwar Rahman,Malaysia,4,5,1,10,0,0,0,1,1.666666667,43.75,1,3,0,0,0,0,0,1,0,0,0,4,5,1,0,0,0,1,1.666666667,0,0,5,1,2.5,0,0,0,0,0,0
998,999,Pavandeep Singh,Malaysia,5,5,5,8,0,0,0,1,0,80,3,2,4,3,0,0,0,0,0,0,0,5,5,1,0,0,0,5,0,0,0,1,2,0,0,0,1,0,0,0
999,1000,TCW Veillard,Guernsey,1,3,1,5,0,0,0,0,0,60,1,0,3,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,,,,,,,,,
1000,1001,W Peatfield,Guernsey,1,1,0,2,0,0,0,0,1,50,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,,,,,,,,,
1001,1002,D Weston,Germany,2,19,0,18,0,0,0,0,9.5,100,0,2,,,,,,,,,,2,19,0,0,0,0,0,9.5,0,0,19,0,9.5,0,0,0,0,0,0
1002,1003,Mudassar Muhammad,Germany,2,53,0,68,0,1,0,0,26.5,77.94117647,0,2,,,,,,,,,,2,53,0,1,0,0,0,26.5,0,0,53,0,26.5,0,0,0,1,0,0
1003,1004,VB Chikkannaiah,Germany,4,83,0,88,0,0,1,1,20.75,66.15374332,0,4,,,,,,,,,,4,83,1,0,1,0,0,20.75,0,0,83,0,20.75,0,0,1,0,1,0
1004,1005,V Ganesan,Germany,2,9,1,13,0,0,0,0,9,69.04761905,0,2,,,,,,,,,,2,9,0,0,0,0,1,9,0,0,9,1,9,0,0,0,0,0,0
1005,1006,JL Martel,Guernsey,1,13,1,6,0,0,0,0,0,216.6666667,1,0,13,1,0,0,0,0,0,0,0,1,13,0,0,0,0,1,0,0,0,,,,,,,,,
1006,1007,JE Dunford,Jersey,5,14,2,19,0,0,0,2,4.666666667,73.33333333,0,5,,,,,,,,,,5,14,2,0,0,0,2,4.666666667,0,0,14,2,4.666666667,0,0,2,0,0,0
1007,1008,CW Perchard,Jersey,4,16,1,23,0,0,0,1,5.333333333,58.88888889,0,4,,,,,,,,,,4,16,1,0,0,0,1,5.333333333,0,0,16,1,5.333333333,0,0,1,0,0,0
1008,1009,EJB Miles,Jersey,2,12,2,9,0,0,0,0,0,132.5,0,2,,,,,,,,,,2,12,0,0,0,0,2,0,0,0,12,2,0,0,0,0,0,0,0
1009,1010,WJR Robertson,Jersey,1,1,1,2,0,0,0,0,0,50,0,1,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1010,1011,F Baleri,Ghana,4,42,1,61,0,0,0,0,14,69.16971917,0,4,,,,,,,,,,4,42,0,0,0,0,1,14,0,0,42,1,14,0,0,0,0,0,0
1011,1012,R Bakum,Ghana,4,45,0,47,0,0,0,1,11.25,74.16666667,0,4,,,,,,,,,,4,45,1,0,0,0,0,11.25,0,0,45,0,11.25,0,0,1,0,0,0
1012,1013,S Ateak,Ghana,3,45,0,48,0,0,0,0,15,89.87012987,0,3,,,,,,,,,,3,45,0,0,0,0,0,15,0,0,45,0,15,0,0,0,0,0,0
1013,1014,SL Perera,Ghana,2,10,0,24,0,0,0,0,5,55,0,2,,,,,,,,,,2,10,0,0,0,0,0,5,0,0,10,0,5,0,0,0,0,0,0
1014,1015,DNA Ankrah,Ghana,3,22,0,45,0,0,0,0,7.333333333,55.06294472,0,3,,,,,,,,,,3,22,0,0,0,0,0,7.333333333,0,0,22,0,7.333333333,0,0,0,0,0,0
1015,1016,JH Mensah,Ghana,2,17,0,10,0,0,0,0,8.5,125,0,2,,,,,,,,,,2,17,0,0,0,0,0,8.5,0,0,17,0,8.5,0,0,0,0,0,0
1016,1017,M Aboagye,Ghana,3,47,1,54,0,0,0,0,23.5,90.23569024,0,3,,,,,,,,,,3,47,0,0,0,0,1,23.5,0,0,47,1,23.5,0,0,0,0,0,0
1017,1018,IKO Aboagye,Ghana,4,16,0,38,0,0,0,1,4,38.33333333,0,4,,,,,,,,,,4,16,1,0,0,0,0,4,0,0,16,0,4,0,0,1,0,0,0
1018,1019,DK Anefie,Ghana,4,34,2,38,0,0,0,1,17,68.9484127,0,4,,,,,,,,,,4,34,1,0,0,0,2,17,0,0,34,2,17,0,0,1,0,0,0
1019,1020,SJ Baard,Namibia,14,410,2,332,0,1,4,1,34.16666667,112.7827665,4,10,189,0,47.25,0,0,0,0,2,0,10,281,1,1,2,0,0,28.1,0,0,221,2,27.625,0,0,1,1,2,0
1020,1021,N Davin,Namibia,16,335,1,223,0,4,1,1,22.33333333,139.5782161,4,12,110,0,27.5,0,0,0,1,1,0,10,151,1,1,0,0,0,15.1,0,0,225,1,20.45454545,0,0,1,3,0,0
1021,1022,C Viljoen,Namibia,6,68,2,71,0,1,0,0,17,101.5117768,0,6,,,,,,,,,,6,68,0,1,0,0,2,17,0,0,68,2,17,0,0,0,1,0,0
1022,1023,R Rohan,Singapore,12,209,1,181,0,3,0,2,19,91.77966641,6,6,131,1,26.2,0,0,1,3,0,0,10,177,1,2,0,0,1,19.66666667,0,0,78,0,13,0,0,1,0,0,0
1023,1024,S Chandramohan,Singapore,14,436,1,386,0,5,3,2,33.53846154,97.48035958,6,8,229,1,45.8,0,0,0,2,2,0,10,296,2,3,2,0,0,29.6,0,0,207,0,25.875,0,0,2,3,1,0
1024,1025,TH David,Singapore,14,558,3,359,0,4,4,0,50.72727273,145.9519021,6,8,281,2,70.25,0,0,0,3,2,0,10,365,0,3,2,0,1,40.55555556,0,0,277,1,39.57142857,0,0,0,1,2,0
1025,1026,CR Suryawanshi,Singapore,2,4,0,8,0,0,0,1,2,28.57142857,2,0,4,0,2,0,0,1,0,0,0,2,4,1,0,0,0,0,2,0,0,,,,,,,,,
1026,1027,Janak Prakash,Singapore,12,118,4,94,0,0,0,2,14.75,99.49344637,5,7,59,2,19.66666667,0,0,1,0,0,0,10,116,1,0,0,0,3,16.57142857,0,0,59,2,11.8,0,0,1,0,0,0
1027,1028,A Krishna,Singapore,3,5,1,4,0,0,0,1,2.5,100,2,1,5,1,5,0,0,0,0,0,0,3,5,1,0,0,0,1,2.5,0,0,0,0,0,0,0,1,0,0,0
1028,1029,AE Paraam,Singapore,2,19,1,11,0,0,0,0,19,189.2857143,2,0,19,1,19,0,0,0,0,0,0,2,19,0,0,0,0,1,19,0,0,,,,,,,,,
1029,1030,Inam-ul-Haq,Qatar,3,80,1,75,0,1,0,0,40,110.4377104,0,3,,,,,,,,,,3,80,0,1,0,0,1,40,0,0,80,1,40,0,0,0,1,0,0
1030,1031,Faisal Javed,Qatar,4,54,0,27,0,0,0,1,13.5,130.952381,0,4,,,,,,,,,,4,54,1,0,0,0,0,13.5,0,0,54,0,13.5,0,0,1,0,0,0
1031,1032,Kamran Khan (2),Qatar,6,121,0,119,0,1,0,0,20.16666667,96.31923632,0,6,,,,,,,,,,6,121,0,1,0,0,0,20.16666667,0,0,121,0,20.16666667,0,0,0,1,0,0
1032,1033,Muhammad Tanveer,Qatar,6,63,0,76,0,0,0,1,10.5,75.5185475,0,6,,,,,,,,,,6,63,1,0,0,0,0,10.5,0,0,63,0,10.5,0,0,1,0,0,0
1033,1034,Tamoor Sajjad,Qatar,6,167,1,145,0,2,0,0,33.4,111.5541637,0,6,,,,,,,,,,6,167,0,2,0,0,1,33.4,0,0,167,1,33.4,0,0,0,2,0,0
1034,1035,Nouman Sarwar,Qatar,4,96,3,68,0,2,0,1,96,116.6353383,0,4,,,,,,,,,,4,96,1,2,0,0,3,96,0,0,96,3,96,0,0,1,2,0,0
1035,1036,Mohammad Rizlan,Qatar,6,65,2,95,0,1,0,0,16.25,56.73280423,0,6,,,,,,,,,,6,65,0,1,0,0,2,16.25,0,0,65,2,16.25,0,0,0,1,0,0
1036,1037,Zaheer Ibrahim,Qatar,4,21,0,23,0,0,0,0,5.25,80,0,4,,,,,,,,,,4,21,0,0,0,0,0,5.25,0,0,21,0,5.25,0,0,0,0,0,0
1037,1038,Mohammed Awais,Qatar,3,11,0,16,0,0,0,1,3.666666667,43.93939394,0,3,,,,,,,,,,3,11,1,0,0,0,0,3.666666667,0,0,11,0,3.666666667,0,0,1,0,0,0
1038,1039,Iqbal Hussain,Qatar,4,26,1,28,0,0,0,1,8.666666667,90,0,4,,,,,,,,,,4,26,1,0,0,0,1,8.666666667,0,0,26,1,8.666666667,0,0,1,0,0,0
1039,1040,Qalandar Khan,Qatar,1,25,0,17,0,0,0,0,25,147.0588235,0,1,,,,,,,,,,1,25,0,0,0,0,0,25,0,0,25,0,25,0,0,0,0,0,0
1040,1041,JD Campbell,West Indies,2,11,0,16,0,0,0,1,5.5,39.28571429,1,1,11,0,11,0,0,0,0,0,0,2,11,1,0,0,0,0,5.5,0,0,0,0,0,0,0,1,0,0,0
1041,1042,SO Hetmyer,West Indies,23,379,4,333,0,2,1,3,19.94736842,103.780239,6,17,65,1,13,0,0,0,0,0,0,10,242,1,2,1,0,2,30.25,0,0,314,3,22.42857143,0,0,3,2,1,0
1042,1043,KMA Paul,West Indies,14,168,6,148,0,0,0,1,21,97.92227147,0,14,,,,,,,,,,10,138,1,0,0,0,4,23,0,0,168,6,21,0,0,1,0,0,0
1043,1044,O Thomas,West Indies,4,8,2,11,0,0,0,3,4,50,0,4,,,,,,,,,,4,8,3,0,0,0,2,4,0,0,8,2,4,0,0,3,0,0,0
1044,1045,KH Pandya,India,9,121,4,94,0,0,0,0,24.2,118.7386379,4,5,41,2,20.5,0,0,0,0,0,0,9,121,0,0,0,0,4,24.2,0,0,80,2,26.66666667,0,0,0,0,0,0
