index,player_name,team,overall_innings,overall_runs,overall_notout,balls,centuries,fifties,thirties,zeros,overall_average,strike_rate,form_innings,form_runs,recent_not_outs,recent_100s,recent_50s,recent_30s,recent_zeros,form_average,home_innings,home_runs,home_not_out_count,home_100s,home_50s,home_30s,home_zeros,home_average,away_innings,away_runs,away_not_out_count,away_100s,away_50s,away_30s,away_zeros,away_average,img_url
104,A Nel,South Africa,1,0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
105,JDP Oram,New Zealand,30,474,6,347,0,2,2,3,19.75,114.4998521,10,96,2,0,0,0,2,12,7,113,1,0,1,0,2,18.83333333,23,361,5,0,1,2,1,20.05555556,https://i.ibb.co/YN3dFnR/player.png
106,RJ Peterson,South Africa,12,124,4,114,0,0,2,1,15.5,88.51701012,10,82,4,0,0,1,1,13.66666667,7,64,0,0,0,1,1,9.142857143,5,60,4,0,0,1,0,60,https://i.ibb.co/YN3dFnR/player.png
107,R Telemachus,South Africa,1,5,1,3,0,0,0,0,0,166.6666667,1,5,1,0,0,0,0,0,1,5,1,0,0,0,0,0,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
108,T Henderson,South Africa,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
109,V Sehwag,India,18,394,2,284,0,2,2,1,24.625,134.5680524,10,222,1,0,1,0,0,24.66666667,3,95,0,0,1,0,0,31.66666667,15,299,2,0,1,2,1,23,https://i.ibb.co/YN3dFnR/player.png
110,D Mongia,India,1,38,0,45,0,0,1,0,38,84.44444444,1,38,0,0,0,1,0,38,0,31,1,0,0,0,0,13,1,38,0,0,0,1,0,38,https://i.ibb.co/YN3dFnR/player.png
112,RP Arnold,Sri Lanka,1,7,0,8,0,0,0,0,7,87.5,1,7,0,0,0,0,0,7,0,31,1,0,0,0,0,13,1,7,0,0,0,0,0,7,https://i.ibb.co/YN3dFnR/player.png
113,CK Kapugedera,Sri Lanka,37,685,6,598,0,1,9,0,22.09677419,112.3329258,10,199,2,0,1,3,0,24.875,10,229,1,0,1,3,0,25.44444444,27,456,5,0,0,6,0,20.72727273,https://i.ibb.co/YN3dFnR/player.png
114,MF Maharoof,Sri Lanka,4,20,0,33,0,0,0,1,5,47.76785714,4,20,0,0,0,0,1,5,0,31,1,0,0,0,0,13,4,20,0,0,0,0,1,5,https://i.ibb.co/YN3dFnR/player.png
115,SL Malinga,Sri Lanka,31,136,11,164,0,0,0,9,6.8,69.4861378,10,58,3,0,0,0,3,8.285714286,10,30,3,0,0,0,4,4.285714286,21,106,8,0,0,0,5,8.153846154,https://i.ibb.co/YN3dFnR/player.png
116,CRD Fernando,Sri Lanka,5,25,0,28,0,0,0,2,5,46.33333333,5,25,0,0,0,0,2,5,0,31,1,0,0,0,0,13,5,25,0,0,0,0,2,5,https://i.ibb.co/YN3dFnR/player.png
117,TT Bresnan,England,21,216,9,172,0,0,1,3,18,116.8864126,10,137,4,0,0,1,1,22.83333333,3,9,2,0,0,0,0,9,18,207,7,0,0,1,3,18.81818182,https://i.ibb.co/YN3dFnR/player.png
118,DL Maddy,England,4,113,1,80,0,1,0,0,37.66666667,140.4614695,4,113,1,0,1,0,0,37.66666667,0,31,1,0,0,0,0,13,4,113,1,0,1,0,0,37.66666667,https://i.ibb.co/YN3dFnR/player.png
119,MJ Prior,England,8,127,2,106,0,0,1,1,21.16666667,105.9647817,8,127,2,0,0,1,1,21.16666667,2,47,0,0,0,0,0,23.5,6,80,2,0,0,1,1,20,https://i.ibb.co/YN3dFnR/player.png
120,LJ Wright,England,44,759,4,570,0,4,6,9,18.975,95.0968154,10,152,1,0,1,2,3,16.88888889,13,252,0,0,2,2,1,19.38461538,31,507,4,0,2,4,8,18.77777778,https://i.ibb.co/YN3dFnR/player.png
121,OA Shah,England,15,347,1,297,0,1,4,0,24.78571429,113.4846663,10,224,0,0,0,3,0,22.4,7,168,1,0,1,2,0,28,8,179,0,0,0,2,0,22.375,https://i.ibb.co/YN3dFnR/player.png
122,AD Mascarenhas,England,12,123,5,107,0,0,1,3,17.57142857,92.69265233,10,103,4,0,0,1,3,17.16666667,5,62,3,0,0,0,0,31,7,61,2,0,0,1,3,12.2,https://i.ibb.co/YN3dFnR/player.png
123,CP Schofield,England,4,24,3,21,0,0,0,0,24,116.9642857,4,24,3,0,0,0,0,24,0,31,1,0,0,0,0,13,4,24,3,0,0,0,0,24,https://i.ibb.co/YN3dFnR/player.png
124,SCJ Broad,England,25,118,10,119,0,0,0,2,7.866666667,114.5679654,10,53,3,0,0,0,0,7.571428571,7,45,5,0,0,0,1,22.5,18,73,5,0,0,0,1,5.615384615,https://i.ibb.co/YN3dFnR/player.png
125,RJ Kirtley,England,1,2,1,4,0,0,0,0,0,50,1,2,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,2,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
126,DO Obuya,Kenya,7,84,1,128,0,0,0,1,14,62.63244692,7,84,1,0,0,0,1,14,4,58,0,0,0,0,0,14.5,3,26,1,0,0,0,1,13,https://i.ibb.co/YN3dFnR/player.png
127,JS Jesani,Kenya,1,1,0,5,0,0,0,0,1,20,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
128,T Mishra,Kenya,12,206,0,239,0,0,3,1,17.16666667,76.69144145,10,155,0,0,0,2,1,15.5,5,135,0,0,0,3,0,27,7,71,0,0,0,0,1,10.14285714,https://i.ibb.co/YN3dFnR/player.png
129,SO Tikolo,Kenya,9,176,1,145,0,1,1,2,22,100.1380872,9,176,1,0,1,1,2,22,1,24,0,0,0,0,0,24,8,152,1,0,1,1,2,21.71428571,https://i.ibb.co/YN3dFnR/player.png
130,TM Odoyo,Kenya,7,65,0,81,0,0,0,1,9.285714286,76.40371533,7,65,0,0,0,0,1,9.285714286,2,27,0,0,0,0,0,13.5,5,38,0,0,0,0,1,7.6,https://i.ibb.co/YN3dFnR/player.png
131,CO Obuya,Kenya,27,541,6,546,0,3,4,2,25.76190476,85.33613525,10,223,0,0,1,2,0,22.3,5,89,1,0,0,1,0,22.25,22,452,5,0,3,3,2,26.58823529,https://i.ibb.co/YN3dFnR/player.png
132,JK Kamande,Kenya,5,24,0,40,0,0,0,2,4.8,48,5,24,0,0,0,0,2,4.8,2,6,0,0,0,0,1,3,3,18,0,0,0,0,1,6,https://i.ibb.co/YN3dFnR/player.png
133,RL Bhudia,Kenya,3,20,1,20,0,0,0,1,10,74.07407407,3,20,1,0,0,0,1,10,2,9,0,0,0,0,1,4.5,1,11,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
134,LN Onyango,Kenya,3,12,2,16,0,0,0,0,12,83.33333333,3,12,2,0,0,0,0,12,2,8,1,0,0,0,0,8,1,4,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
135,Tamim Iqbal,Bangladesh,74,1693,11,1489,1,7,12,4,26.87301587,100.1243928,10,273,1,0,2,2,1,30.33333333,26,469,2,0,1,4,1,19.54166667,48,1224,9,1,6,8,3,31.38461538,https://i.ibb.co/YN3dFnR/player.png
136,Nazimuddin,Bangladesh,7,178,0,164,0,1,2,2,25.42857143,62.71974809,7,178,0,0,1,2,2,25.42857143,0,31,1,0,0,0,0,13,7,178,0,0,1,2,2,25.42857143,https://i.ibb.co/YN3dFnR/player.png
137,Aftab Ahmed,Bangladesh,10,200,2,163,0,1,2,0,25,126.2530998,10,200,2,0,1,2,0,25,0,31,1,0,0,0,0,13,10,200,2,0,1,2,0,25,https://i.ibb.co/YN3dFnR/player.png
138,Mohammad Ashraful,Bangladesh,20,382,1,285,0,2,2,2,20.10526316,126.0790407,10,207,0,0,1,1,2,20.7,1,24,0,0,0,0,0,24,19,358,1,0,2,2,2,19.88888889,https://i.ibb.co/YN3dFnR/player.png
139,Alok Kapali,Bangladesh,7,57,2,89,0,0,0,2,11.4,53.54599497,7,57,2,0,0,0,2,11.4,2,2,0,0,0,0,1,1,5,55,2,0,0,0,1,18.33333333,https://i.ibb.co/YN3dFnR/player.png
140,Mahmudullah,Bangladesh,77,1457,23,1218,0,4,17,2,26.98148148,110.3326739,10,198,3,0,1,1,0,28.28571429,30,677,11,0,3,8,0,35.63157895,47,780,12,0,1,9,2,22.28571429,https://i.ibb.co/YN3dFnR/player.png
141,Mashrafe Mortaza,Bangladesh,35,291,11,230,0,0,1,6,12.125,104.4285381,10,54,3,0,0,0,2,7.714285714,15,139,6,0,0,0,4,15.44444444,20,152,5,0,0,1,2,10.13333333,https://i.ibb.co/YN3dFnR/player.png
142,LMP Simmons,West Indies,56,1262,11,1048,0,8,5,6,28.04444444,102.2894289,10,346,3,0,3,0,0,49.42857143,27,607,7,0,4,2,0,30.35,29,655,4,0,4,3,6,26.2,https://i.ibb.co/YN3dFnR/player.png
143,ACL Richards,West Indies,1,10,0,17,0,0,0,0,10,58.82352941,1,10,0,0,0,0,0,10,0,31,1,0,0,0,0,13,1,10,0,0,0,0,0,10,https://i.ibb.co/YN3dFnR/player.png
144,MN Samuels,West Indies,65,1611,11,1414,0,10,11,0,29.83333333,105.3121172,10,277,2,0,1,3,0,34.625,19,496,3,0,2,3,0,31,46,1115,8,0,8,8,0,29.34210526,https://i.ibb.co/YN3dFnR/player.png
145,DJG Sammy,West Indies,50,587,16,422,0,0,5,3,17.26470588,130.1973349,10,114,4,0,0,0,1,19,21,225,4,0,0,3,2,13.23529412,29,362,12,0,0,2,1,21.29411765,https://i.ibb.co/YN3dFnR/player.png
146,AN Cook,England,4,61,0,55,0,0,0,0,15.25,109.9454365,4,61,0,0,0,0,0,15.25,2,24,0,0,0,0,0,12,2,37,0,0,0,0,0,18.5,https://i.ibb.co/YN3dFnR/player.png
147,IJL Trott,England,7,138,1,149,0,1,2,1,23,71.34952725,7,138,1,0,1,2,1,23,3,11,1,0,0,0,1,5.5,4,127,0,0,1,2,0,31.75,https://i.ibb.co/YN3dFnR/player.png
148,Salman Butt,Pakistan,21,488,2,469,0,2,5,1,25.68421053,93.84828716,10,285,1,0,2,3,1,31.66666667,1,1,1,0,0,0,0,0,20,487,1,0,2,5,1,25.63157895,https://i.ibb.co/YN3dFnR/player.png
149,Imran Nazir,Pakistan,23,495,3,377,0,3,3,2,24.75,114.6102812,10,180,0,0,1,0,1,18,0,31,1,0,0,0,0,13,23,495,3,0,3,3,2,24.75,https://i.ibb.co/YN3dFnR/player.png
150,Misbah-ul-Haq,Pakistan,32,771,12,720,0,3,6,1,38.55,101.0319633,10,214,3,0,0,2,1,30.57142857,1,87,1,0,1,0,0,0,31,684,11,0,2,6,1,34.2,https://i.ibb.co/YN3dFnR/player.png
151,Kamran Akmal,Pakistan,51,964,8,829,0,5,9,7,22.41860465,94.01155763,10,144,0,0,0,2,2,14.4,1,0,0,0,0,0,1,0,50,964,8,0,5,9,6,22.95238095,https://i.ibb.co/YN3dFnR/player.png
152,Yasir Arafat,Pakistan,11,92,4,79,0,0,0,0,13.14285714,123.5337828,10,90,3,0,0,0,0,12.85714286,0,31,1,0,0,0,0,13,11,92,4,0,0,0,0,13.14285714,https://i.ibb.co/YN3dFnR/player.png
153,Shoaib Akhtar,Pakistan,6,21,4,16,0,0,0,1,10.5,119.4444444,6,21,4,0,0,0,1,10.5,0,31,1,0,0,0,0,13,6,21,4,0,0,0,1,10.5,https://i.ibb.co/YN3dFnR/player.png
154,Farhad Reza,Bangladesh,8,65,1,89,0,0,0,1,9.285714286,68.25835623,8,65,1,0,0,0,1,9.285714286,4,22,1,0,0,0,1,7.333333333,4,43,0,0,0,0,0,10.75,https://i.ibb.co/YN3dFnR/player.png
155,Mushfiqur Rahim,Bangladesh,72,1219,15,1034,0,5,6,5,21.38596491,103.1912535,10,146,1,0,1,1,2,16.22222222,30,534,3,0,2,3,1,19.77777778,42,685,12,0,3,3,4,22.83333333,https://i.ibb.co/YN3dFnR/player.png
156,Shakib Al Hasan,Bangladesh,70,1481,9,1215,0,9,10,5,24.27868852,101.8102496,10,302,2,0,3,1,1,37.75,30,652,7,0,4,5,3,28.34782609,40,829,2,0,5,5,2,21.81578947,https://i.ibb.co/YN3dFnR/player.png
157,Abdur Razzak,Bangladesh,15,37,7,68,0,0,0,5,4.625,41.54761905,10,29,5,0,0,0,3,5.8,4,10,1,0,0,0,2,3.333333333,11,27,6,0,0,0,3,5.4,https://i.ibb.co/YN3dFnR/player.png
158,Syed Rasel,Bangladesh,2,7,0,9,0,0,0,0,3.5,108.3333333,2,7,0,0,0,0,0,3.5,0,31,1,0,0,0,0,13,2,7,0,0,0,0,0,3.5,https://i.ibb.co/YN3dFnR/player.png
159,JP Duminy,South Africa,74,1934,26,1576,0,11,20,6,40.29166667,112.5682694,10,251,4,0,2,3,0,41.83333333,30,670,8,0,4,6,4,30.45454545,44,1264,18,0,7,14,2,48.61538462,https://i.ibb.co/YN3dFnR/player.png
160,DF Watts,Scotland,5,104,0,94,0,0,2,1,20.8,83.54144897,5,104,0,0,0,2,1,20.8,0,31,1,0,0,0,0,13,5,104,0,0,0,2,1,20.8,https://i.ibb.co/YN3dFnR/player.png
161,RR Watson,Scotland,5,55,0,48,0,0,0,1,11,95.71428571,5,55,0,0,0,0,1,11,0,31,1,0,0,0,0,13,5,55,0,0,0,0,1,11,https://i.ibb.co/YN3dFnR/player.png
162,NS Poonia,Scotland,5,94,4,104,0,0,1,1,94,81.67003367,5,94,4,0,0,1,1,94,0,31,1,0,0,0,0,13,5,94,4,0,0,1,1,94,https://i.ibb.co/YN3dFnR/player.png
163,GM Hamilton,Scotland,4,19,0,25,0,0,0,0,4.75,88.40909091,4,19,0,0,0,0,0,4.75,0,31,1,0,0,0,0,13,4,19,0,0,0,0,0,4.75,https://i.ibb.co/YN3dFnR/player.png
164,NFI McCallum,Scotland,4,8,0,21,0,0,0,3,2,12.5,4,8,0,0,0,0,3,2,0,31,1,0,0,0,0,13,4,8,0,0,0,0,3,2,https://i.ibb.co/YN3dFnR/player.png
165,DR Brown,Scotland,1,1,0,5,0,0,0,0,1,20,1,1,0,0,0,0,0,1,0,31,1,0,0,0,0,13,1,1,0,0,0,0,0,1,https://i.ibb.co/YN3dFnR/player.png
166,CJO Smith,Scotland,5,57,1,52,0,0,1,3,14.25,53.33333333,5,57,1,0,0,1,3,14.25,0,31,1,0,0,0,0,13,5,57,1,0,0,1,3,14.25,https://i.ibb.co/YN3dFnR/player.png
167,RM Haq,Scotland,6,39,3,64,0,0,0,1,13,64.01515152,6,39,3,0,0,0,1,13,0,31,1,0,0,0,0,13,6,39,3,0,0,0,1,13,https://i.ibb.co/YN3dFnR/player.png
168,CM Wright,Scotland,1,14,0,19,0,0,0,0,14,73.68421053,1,14,0,0,0,0,0,14,0,31,1,0,0,0,0,13,1,14,0,0,0,0,0,14,https://i.ibb.co/YN3dFnR/player.png
169,JAR Blain,Scotland,2,3,1,3,0,0,0,1,3,75,2,3,1,0,0,0,1,3,0,31,1,0,0,0,0,13,2,3,1,0,0,0,1,3,https://i.ibb.co/YN3dFnR/player.png
170,JD Nel,Scotland,2,13,1,10,0,0,0,1,13,92.85714286,2,13,1,0,0,0,1,13,0,31,1,0,0,0,0,13,2,13,1,0,0,0,1,13,https://i.ibb.co/YN3dFnR/player.png
171,DS Smith,West Indies,6,203,1,170,0,2,2,0,40.6,126.6865079,6,203,1,0,2,2,0,40.6,1,37,0,0,0,1,0,37,5,166,1,0,2,1,0,41.5,https://i.ibb.co/YN3dFnR/player.png
172,R Rampaul,West Indies,4,12,3,22,0,0,0,1,12,40.83333333,4,12,3,0,0,0,1,12,2,11,1,0,0,0,0,11,2,1,2,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
173,G Gambhir,India,36,932,3,818,0,7,5,2,28.24242424,106.2373733,10,180,1,0,0,2,1,20,8,239,0,0,2,1,0,29.875,28,693,3,0,5,4,2,27.72,https://i.ibb.co/YN3dFnR/player.png
174,IK Pathan,India,13,172,6,146,0,0,2,2,24.57142857,114.5100733,10,141,5,0,0,2,1,28.2,0,31,1,0,0,0,0,13,13,172,6,0,0,2,2,24.57142857,https://i.ibb.co/YN3dFnR/player.png
175,Harbhajan Singh,India,12,108,4,94,0,0,0,1,13.5,117.1311328,10,100,4,0,0,0,1,16.66666667,1,0,0,0,0,0,1,0,11,108,4,0,0,0,0,15.42857143,https://i.ibb.co/YN3dFnR/player.png
176,AB Agarkar,India,2,15,1,11,0,0,0,0,15,102.7777778,2,15,1,0,0,0,0,15,0,31,1,0,0,0,0,13,2,15,1,0,0,0,0,15,https://i.ibb.co/YN3dFnR/player.png
177,S Sreesanth,India,3,20,1,14,0,0,0,1,10,74.44444444,3,20,1,0,0,0,1,10,0,31,1,0,0,0,0,13,3,20,1,0,0,0,1,10,https://i.ibb.co/YN3dFnR/player.png
178,MS Atapattu,Sri Lanka,1,5,0,8,0,0,0,0,5,62.5,1,5,0,0,0,0,0,5,0,31,1,0,0,0,0,13,1,5,0,0,0,0,0,5,https://i.ibb.co/YN3dFnR/player.png
179,LPC Silva,Sri Lanka,15,175,2,184,0,0,1,0,13.46153846,94.54963165,10,99,1,0,0,0,0,11,1,21,1,0,0,0,0,0,14,154,1,0,0,1,0,11.84615385,https://i.ibb.co/YN3dFnR/player.png
180,HMCM Bandara,Sri Lanka,3,12,1,15,0,0,0,0,6,75.92592593,3,12,1,0,0,0,0,6,2,11,1,0,0,0,0,11,1,1,0,0,0,0,0,1,https://i.ibb.co/YN3dFnR/player.png
181,J Mubarak,Sri Lanka,14,221,4,175,0,0,3,2,22.1,113.4855641,10,116,2,0,0,1,1,14.5,1,13,0,0,0,0,0,13,13,208,4,0,0,3,2,23.11111111,https://i.ibb.co/YN3dFnR/player.png
182,G Wijekoon,Sri Lanka,2,1,1,6,0,0,0,1,1,50,2,1,1,0,0,0,1,1,0,31,1,0,0,0,0,13,2,1,1,0,0,0,1,1,https://i.ibb.co/YN3dFnR/player.png
183,MA Ouma,Kenya,13,73,1,94,0,0,0,3,6.083333333,65.7107636,10,67,1,0,0,0,1,7.444444444,1,4,0,0,0,0,0,4,12,69,1,0,0,0,3,6.272727273,https://i.ibb.co/YN3dFnR/player.png
184,NN Odhiambo,Kenya,14,117,3,118,0,0,1,3,10.63636364,87.82963069,10,98,3,0,0,1,2,14,2,14,1,0,0,0,0,14,12,103,2,0,0,1,3,10.3,https://i.ibb.co/YN3dFnR/player.png
185,AA Obanda,Kenya,22,299,1,298,0,1,1,5,14.23809524,72.72128342,10,90,0,0,0,0,3,9,4,24,1,0,0,0,0,8,18,275,0,0,1,1,5,15.27777778,https://i.ibb.co/YN3dFnR/player.png
186,PJ Ongondo,Kenya,4,19,0,15,0,0,0,2,4.75,72.14285714,4,19,0,0,0,0,2,4.75,1,16,0,0,0,0,0,16,3,3,0,0,0,0,2,1,https://i.ibb.co/YN3dFnR/player.png
187,DL Vettori,New Zealand,21,205,10,197,0,0,1,2,18.63636364,91.82147218,10,138,6,0,0,1,2,34.5,3,7,2,0,0,0,0,7,18,198,8,0,0,1,2,19.8,https://i.ibb.co/YN3dFnR/player.png
188,CL White,Australia,44,984,15,752,0,5,8,4,33.93103448,110.5446235,10,277,4,0,2,2,1,46.16666667,14,336,4,0,2,3,1,33.6,30,648,11,0,3,5,3,34.10526316,https://i.ibb.co/YN3dFnR/player.png
189,EC Joyce,England,14,364,4,398,0,1,3,0,36.4,83.26696276,10,223,3,0,0,2,0,31.85714286,1,11,0,0,0,0,0,11,13,353,4,0,1,3,0,39.22222222,https://i.ibb.co/YN3dFnR/player.png
190,PA Nixon,England,1,31,1,23,0,0,1,0,0,134.7826087,1,31,1,0,0,1,0,0,0,31,1,0,0,0,0,13,1,31,1,0,0,1,0,0,https://i.ibb.co/YN3dFnR/player.png
191,J Lewis,England,1,1,0,5,0,0,0,0,1,20,1,1,0,0,0,0,0,1,0,31,1,0,0,0,0,13,1,1,0,0,0,0,0,1,https://i.ibb.co/YN3dFnR/player.png
192,MS Panesar,England,1,1,0,2,0,0,0,0,1,50,1,1,0,0,0,0,0,1,0,31,1,0,0,0,0,13,1,1,0,0,0,0,0,1,https://i.ibb.co/YN3dFnR/player.png
193,JM Anderson,England,2,1,1,2,0,0,0,1,1,50,2,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
194,RR Sarwan,West Indies,16,298,3,298,0,2,0,1,22.92307692,95.5065703,10,157,2,0,0,0,1,19.625,7,156,0,0,1,0,1,22.28571429,9,142,3,0,1,0,0,23.66666667,https://i.ibb.co/YN3dFnR/player.png
195,BJ Hodge,Australia,11,183,3,146,0,0,3,0,22.875,120.9151315,10,148,3,0,0,2,0,21.14285714,2,17,1,0,0,0,0,17,9,166,2,0,0,3,0,23.71428571,https://i.ibb.co/YN3dFnR/player.png
196,BJ Haddin,Australia,29,402,7,360,0,0,4,2,18.27272727,98.70842478,10,103,3,0,0,1,1,14.71428571,5,94,1,0,0,2,0,23.5,24,308,6,0,0,2,2,17.11111111,https://i.ibb.co/YN3dFnR/player.png
197,MG Johnson,Australia,17,109,8,97,0,0,0,2,12.11111111,108.042105,10,46,4,0,0,0,2,7.666666667,3,7,1,0,0,0,0,3.5,14,102,7,0,0,0,2,14.57142857,https://i.ibb.co/YN3dFnR/player.png
198,V Sibanda,Zimbabwe,26,511,1,519,0,1,5,3,20.44,91.83895717,10,281,0,0,1,3,0,28.1,7,136,0,0,0,2,1,19.42857143,19,375,1,0,1,3,2,20.83333333,https://i.ibb.co/YN3dFnR/player.png
199,BRM Taylor,Zimbabwe,42,904,5,768,0,6,6,5,24.43243243,98.16648057,10,182,1,0,1,1,1,20.22222222,10,203,1,0,1,2,0,22.55555556,32,701,4,0,5,4,5,25.03571429,https://i.ibb.co/YN3dFnR/player.png
200,CJ Chibhabha,Zimbabwe,30,587,0,526,0,5,2,4,19.56666667,87.13487424,10,105,0,0,0,1,2,10.5,18,365,0,0,3,1,3,20.27777778,12,222,0,0,2,1,1,18.5,https://i.ibb.co/YN3dFnR/player.png
201,T Taibu,Zimbabwe,11,165,5,159,0,0,2,2,27.5,87.80250238,10,165,5,0,0,2,1,33,4,92,3,0,0,2,0,92,7,73,2,0,0,0,2,14.6,https://i.ibb.co/YN3dFnR/player.png
202,S Matsikenyeri,Zimbabwe,5,48,0,54,0,0,1,1,9.6,58.38888889,5,48,0,0,0,1,1,9.6,0,31,1,0,0,0,0,13,5,48,0,0,0,1,1,9.6,https://i.ibb.co/YN3dFnR/player.png
203,H Masakadza,Zimbabwe,61,1458,6,1323,0,9,8,1,26.50909091,96.85512308,10,168,0,0,1,1,1,16.8,22,327,0,0,1,1,0,14.86363636,39,1131,6,0,8,7,1,34.27272727,https://i.ibb.co/YN3dFnR/player.png
204,E Chigumbura,Zimbabwe,51,825,10,606,0,3,7,6,20.12195122,112.2255842,10,104,1,0,0,0,1,11.55555556,21,342,4,0,1,4,0,20.11764706,30,483,6,0,2,3,6,20.125,https://i.ibb.co/YN3dFnR/player.png
205,AO Suji,Kenya,2,11,1,26,0,0,0,0,11,44.44444444,2,11,1,0,0,0,0,11,1,4,0,0,0,0,0,4,1,7,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
206,HA Varaiya,Kenya,6,41,4,68,0,0,0,0,20.5,55.95619658,6,41,4,0,0,0,0,20.5,1,5,1,0,0,0,0,0,5,36,3,0,0,0,0,18,https://i.ibb.co/YN3dFnR/player.png
207,Fawad Alam,Pakistan,16,189,5,167,0,0,0,1,17.18181818,107.3528752,10,130,1,0,0,0,1,14.44444444,1,16,1,0,0,0,0,0,15,173,4,0,0,0,1,15.72727273,https://i.ibb.co/YN3dFnR/player.png
208,DBL Powell,West Indies,1,1,1,1,0,0,0,0,0,100,1,1,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,1,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
209,JS Patel,New Zealand,3,9,0,14,0,0,0,1,3,50,3,9,0,0,0,0,1,3,1,5,0,0,0,0,0,5,2,4,0,0,0,0,1,2,https://i.ibb.co/YN3dFnR/player.png
210,RP Singh,India,2,3,2,3,0,0,0,0,0,100,2,3,2,0,0,0,0,0,0,31,1,0,0,0,0,13,2,3,2,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
211,P Utseya,Zimbabwe,17,77,7,101,0,0,0,3,7.7,64.91151006,10,53,4,0,0,0,1,8.833333333,9,45,5,0,0,0,0,11.25,8,32,2,0,0,0,3,5.333333333,https://i.ibb.co/YN3dFnR/player.png
212,YK Pathan,India,18,236,5,172,0,0,3,3,18.15384615,114.1819192,10,114,2,0,0,1,1,14.25,2,10,0,0,0,0,1,5,16,226,5,0,0,3,2,20.54545455,https://i.ibb.co/YN3dFnR/player.png
213,RG Sharma,India,102,2864,14,2113,4,22,8,6,32.54545455,115.1379226,10,325,0,0,4,0,0,32.5,39,1019,4,3,4,2,1,29.11428571,63,1845,10,1,18,6,5,34.81132075,https://i.ibb.co/YN3dFnR/player.png
214,Sohail Tanvir,Pakistan,22,196,7,172,0,0,1,2,13.06666667,117.3429348,10,122,5,0,0,1,0,24.4,0,31,1,0,0,0,0,13,22,196,7,0,0,1,2,13.06666667,https://i.ibb.co/YN3dFnR/player.png
215,Umar Gul,Pakistan,25,165,9,166,0,0,2,6,10.3125,85.21962482,10,65,3,0,0,1,1,9.285714286,0,31,1,0,0,0,0,13,25,165,9,0,0,2,6,10.3125,https://i.ibb.co/YN3dFnR/player.png
216,Mohammad Asif,Pakistan,2,9,2,3,0,0,0,0,0,325,2,9,2,0,0,0,0,0,0,31,1,0,0,0,0,13,2,9,2,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
217,VD Philander,South Africa,4,14,0,30,0,0,0,0,3.5,45.89285714,4,14,0,0,0,0,0,3.5,4,14,0,0,0,0,0,3.5,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
218,M Morkel,South Africa,7,22,4,18,0,0,0,1,7.333333333,106.1904762,7,22,4,0,0,0,1,7.333333333,2,9,2,0,0,0,0,0,5,13,2,0,0,0,1,4.333333333,https://i.ibb.co/YN3dFnR/player.png
219,WPUJC Vaas,Sri Lanka,2,33,1,42,0,0,0,0,33,80.35714286,2,33,1,0,0,0,0,33,0,31,1,0,0,0,0,13,2,33,1,0,0,0,0,33,https://i.ibb.co/YN3dFnR/player.png
220,P Kumar,India,3,7,0,16,0,0,0,1,2.333333333,28.33333333,3,7,0,0,0,0,1,2.333333333,1,0,0,0,0,0,1,0,2,7,0,0,0,0,0,3.5,https://i.ibb.co/YN3dFnR/player.png
221,I Sharma,India,3,8,2,9,0,0,0,1,8,100,3,8,2,0,0,0,1,8,2,5,1,0,0,0,1,5,1,3,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
222,RN Lewis,West Indies,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,31,1,0,0,0,0,13,1,0,0,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
223,JE Taylor,West Indies,14,118,5,95,0,0,0,1,13.11111111,134.3635333,10,98,4,0,0,0,0,16.33333333,4,27,3,0,0,0,0,27,10,91,2,0,0,0,1,11.375,https://i.ibb.co/YN3dFnR/player.png
224,JL Ontong,South Africa,10,158,0,111,0,0,2,1,15.8,125.5185844,10,158,0,0,0,2,1,15.8,6,109,0,0,0,1,1,18.16666667,4,49,0,0,0,1,0,12.25,https://i.ibb.co/YN3dFnR/player.png
